Okay,okay,0.34,0.49
like,like,829.129999,829.239999
bumping,bumping,829.25,829.51
into,into,829.51,829.6899999999999
people,people,829.69,830.2600000000001
lots,lots,830.52,830.8299999999999
of,of,830.83,830.98
fruit,fruit,830.99,831.27
is,is,831.29,831.4499999999999
getting,getting,831.45,831.73
smashed,smashed,831.74,832.29
like,like,832.29,832.49
running,running,832.86,833.27
over,over,833.27,833.78
um,um,833.78,834.11
fruit,fruit,834.14,834.38
carts,carts,834.38,834.65
and,and,834.84,834.88
stuff,stuff,834.88,835.23
And,and,835.96,836.11
then,then,836.11,836.36
um,um,836.38,836.78
he,he,836.79,836.92
kind,kind,836.92,837.11
of,of,837.11,837.21
goes,goes,837.21,837.37
back,back,837.41,837.68
into,into,837.71,837.9000000000001
this,this,837.9,838.09
alleyway,<unk>,838.37,838.62
and,and,838.95,839.3000000000001
he’s,he's,839.309999,839.509999
just,,,
he,he,840.04,840.2099999999999
tripped,tripped,840.21,840.5500000000001
and,and,840.55,840.75
fell,fell,840.75,841.06
on,on,841.059999,841.2199989999999
this,this,841.219999,841.459999
pile,pile,841.96,842.2900000000001
of,of,842.29,842.4
stuff,stuff,842.41,842.77
and,and,842.77,842.98
Arthur’s,arthur's,843.27,843.64
standing,standing,843.65,844.02
over,over,844.02,844.27
him,him,844.27,844.51
like,like,844.52,844.6999999999999
swinging,swinging,844.699999,845.0499990000001
this,this,845.049999,845.299999
weapon,weapon,845.33,845.7700000000001
around,around,845.77,846.14
Um,um,846.539999,846.9599989999999
but,,,
then,then,847.21,847.44
he,he,847.449999,847.6599990000001
uses,uses,847.66,847.9
magic,magic,848.12,848.38
and,and,848.73,849.1800000000001
like,like,849.32,849.63
there’s,,,
these,these,849.87,850.11
meathooks,<unk>,850.34,850.5300000000001
nearby,nearby,850.56,851.06
and,and,851.38,851.59
then,then,851.59,851.86
like,like,851.87,852.13
he,he,852.14,852.41
aligns,aligns,852.41,852.78
them,them,852.78,852.98
perfectly,perfectly,853.09,853.72
so,so,853.72,853.96
that,that,853.96,854.23
when,when,854.23,854.4
Arthur,arthur,854.4399999999999,854.74
is,is,854.74,854.8299999999999
swinging,swinging,854.8299999999999,855.3199999999999
his,his,855.719999,856.119999
um,um,856.139999,856.469999
like,like,856.77,857.0799999999999
chain,chain,857.12,857.46
thing,thing,857.469999,857.709999
around,around,857.71,857.99
it,it,858.009999,858.249999
gets,gets,858.25,858.41
wrapped,wrapped,858.42,858.67
up,up,858.67,858.88
And,and,860.08,860.23
then,then,860.23,860.53
this,,,
is,,,
like,like,860.889999,861.1999989999999
kind,kind,861.2,861.32
of,of,861.32,861.38
Merlin’s,<unk>,861.38,861.68
chance,chance,861.7,861.97
He,he,862.01,862.13
jumps,jumps,862.129999,862.419999
up,up,862.42,862.67
and,and,863.01,863.49
then,,,
um,um,863.5,864.0
now,now,864.48,864.78
like,like,864.789999,865.0699989999999
there’s,there's,865.11,865.49
like,like,865.55,865.7299999999999
a,a,865.73,865.78
bunch,bunch,865.78,865.97
of,of,865.97,866.07
scenes,scenes,866.1,866.33
of,of,866.33,866.46
him,him,866.46,866.74
doing,doing,867.15,867.4599999999999
little,little,867.46,867.73
things,things,867.74,868.08
to,to,868.08,868.1800000000001
trip,trip,868.18,868.38
up,up,868.38,868.53
Arthur,arthur,868.54,868.89
Like,like,868.91,869.1
literally,literally,869.18,869.62
like,like,869.62,869.86
he,,,
moves,moves,869.86,870.17
this,this,870.17,870.4799999999999
block,block,870.76,871.08
in,in,871.08,871.19
front,front,871.19,871.35
of,of,871.35,871.46
him,him,871.46,871.63
when,when,871.63,871.77
Arthur’s,arthur's,871.77,872.04
trying,trying,872.04,872.1899999999999
to,to,872.19,872.2600000000001
come,come,872.26,872.4399999999999
after,after,872.44,872.69
him,him,872.69,872.83
so,so,872.83,872.94
he,he,872.94,873.08
trips,trips,873.09,873.35
over,over,873.349999,873.589999
it,it,873.59,873.77
And,and,874.41,874.5899999999999
then,then,874.59,874.83
um,um,874.84,875.14
he,he,875.15,875.29
hides,hides,875.29,875.5799999999999
again,again,875.58,875.97
And,and,876.5,876.69
then,then,876.69,876.8000000000001
Arthur,arthur,876.799999,877.279999
still,still,877.29,877.5899999999999
gets,gets,877.63,877.8
up,up,877.799999,877.8199989999999
keeps,,,
coming,coming,878.21,878.45
after,after,878.45,878.71
him,him,878.71,878.88
and,and,878.88,878.98
he,he,878.98,879.13
pulls,pulls,879.48,879.74
this,this,879.74,879.91
rope,rope,879.92,880.1899999999999
taut,<unk>,880.219999,880.629999
so,so,880.629999,880.649999
he,he,880.65,880.67
trips,trips,880.67,880.9
over,over,880.9,881.11
that,that,881.109999,881.2999990000001
as,as,881.299999,881.4499989999999
well,well,881.449999,881.7999990000001
And,and,882.34,882.44
then,then,882.440001,882.6600010000001
so,so,882.68,883.17
Arthur,arthur,883.48,883.9200000000001
is,is,883.92,884.06
now,now,884.06,884.2099999999999
the,the,884.21,884.32
one,one,884.32,884.5300000000001
falling,falling,884.57,884.9100000000001
all,all,884.91,885.06
over,over,885.06,885.2299999999999
the,the,885.23,885.3100000000001
place,place,885.31,885.54
and,and,885.54,885.7199999999999
by,by,886.04,886.17
now,now,886.17,886.4499999999999
a,a,886.45,886.57
fairly,fairly,886.84,887.22
large,large,887.22,887.52
crowd,crowd,887.53,887.79
has,has,887.79,887.9699999999999
gathered,gathered,887.97,888.37
and,and,888.37,888.41
we,we,888.41,888.55
see,see,888.55,888.77
that,that,888.77,889.02
um,um,889.37,889.79
uh,uh,891.01,891.24
the,the,891.24,891.76
court,court,892.07,892.36
physician,physician,892.36,892.85
is,is,892.849999,893.0499990000001
also,also,893.059999,893.3599989999999
there,there,893.36,893.75
like,like,894.02,894.31
kind,kind,894.76,894.8
of,of,894.8,894.89
like,like,894.89,895.02
looking,looking,895.04,895.2099999999999
at,at,895.38,895.4399999999999
Arthur,arthur,895.44,895.87
We,we,895.88,896.09
kind,,,
of,,,
see,see,896.799999,896.939999
a,a,896.94,897.0
small,small,897.0,897.28
smile,smile,897.28,897.6999999999999
on,on,897.7,897.8100000000001
his,his,897.809999,897.999999
part,part,898.01,898.35
Um,um,898.799999,899.289999
and,and,899.77,899.92
yeah,yeah,899.92,900.1999999999999
so,so,900.199999,900.3899990000001
Arthur,arthur,900.39,900.93
looks,looks,901.29,901.5
at,at,901.5,901.62
him,him,901.62,902.01
and,and,902.56,903.51
um,um,904.0999999999999,904.8299999999999
there,there,905.68,905.87
is,is,905.87,906.04
an,an,906.07,906.1500000000001
ending,ending,906.55,907.27
that,that,907.4,907.5699999999999
I,i,907.57,907.6700000000001
can’t,can't,907.67,907.9599999999999
recall,recall,907.96,908.44
right,right,908.44,908.7
now,now,908.7,909.1
um,um,909.73,910.4300000000001
yeah,yeah,912.12,912.64
I,,,
think,,,
that’s,that's,913.049999,913.419999
it,it,913.42,913.67
