against,against,124.359999,124.78999900000001
it,it,124.789999,124.94999899999999
But,but,125.91,126.22
I,i,126.889999,127.239999
had,had,127.38,127.58
just,just,127.58,127.91
seen,seen,127.92,128.35
the,the,128.86,129.0
line,line,129.0,129.34
crossed,crossed,129.34,129.69
between,between,129.77,130.07000000000002
assault,assault,130.07,130.5
with,with,130.5,130.65
a,a,130.65,130.70000000000002
pastry,pastry,130.7,131.31
and,and,131.67,131.80999999999997
a,a,131.81,131.87
high,high,131.87,132.08
powered,powered,132.08,132.41000000000003
dean,dean,132.44,132.76
and,and,133.01,133.2
I,i,133.2,133.42999999999998
kind,kind,133.48,133.78
of,of,133.78,133.96
liked,liked,133.98,134.35
it,it,134.349999,134.479999
So,so,134.5,134.63
the,the,134.63,134.76999999999998
first,first,134.82,135.13
thing,thing,135.13,135.32
I,i,135.32,135.45
did,did,135.49,135.74
is,is,135.78,135.95
I,i,135.95,136.07999999999998
gave,gave,136.099999,136.419999
the,the,136.42,136.51999999999998
figure,figure,136.52,137.0
a,a,137.04,137.13
name,name,137.13,137.57999999999998
I,i,137.95,138.10999999999999
called,called,138.11,138.36
him,him,138.36,138.46
Pie,pie,138.5,138.82
Man,man,138.849999,139.109999
capital,capital,139.11,139.49
P,p,139.549999,139.929999
capital,capital,140.17,140.61999999999998
M,m,140.65,140.96
And,and,141.38,141.56
I,i,141.559999,141.619999
described,described,141.62,142.14000000000001
him,him,142.139999,142.249999
as,as,142.25,142.37
a,a,142.369999,142.379999
cape,cape,142.579999,142.609999
wearing,wearing,142.969999,143.529999
masked,masked,143.639999,144.179999
avenger,<unk>,144.35,144.98999999999998
although,although,145.79,146.39
actually,actually,146.87,147.41
he’d,he'd,147.45,147.61999999999998
been,been,147.64,147.86999999999998
capeless,<unk>,147.99,148.47
And,and,149.32,149.48999999999998
I,i,149.49,149.58
said,said,149.61,149.88000000000002
that,that,150.13,150.41
as,as,150.49,150.67000000000002
he,he,150.67,150.89999999999998
fled,fled,151.21,151.48000000000002
the,the,151.48,151.59
scene,scene,151.61,151.95000000000002
he,he,151.96,152.19
clicked,clicked,152.33,152.67000000000002
his,his,152.72,152.96
heels,heels,153.09,153.59
with,with,153.599999,153.779999
rakish,<unk>,153.809999,154.349999
glee,glee,154.4,154.75
And,and,156.19,156.39
then,then,156.389999,156.52999899999998
I,i,156.53,156.59
gave,gave,156.59,156.82
him,him,156.82,156.98
a,a,156.98,157.31
catchphrase,<unk>,157.639999,158.20999899999998
in,in,159.32,159.57999999999998
Latin,latin,159.58,159.91000000000003
I,i,161.309999,161.449999
said,said,161.449999,161.67999899999998
that,that,161.68,161.82
as,,,
he,,,
sped,,,
away,away,162.4,162.75
he,he,162.75,162.88
cried,cried,162.88,163.24
Ego,ego,163.3,163.72
sum,sum,163.75,163.89
non,non,164.51,164.97
an,an,164.98,165.0
bestia,<unk>,165.39,166.0
Which,which,166.64,166.85
means,means,166.85,167.13
I,i,167.5,168.09
am,am,168.14,168.39
not,not,168.39,168.79
an,an,168.96,169.17000000000002
animal,animal,169.19,169.78
Which,which,170.5,170.82
makes,makes,170.83,171.38000000000002
no,no,171.5,172.0
sense,sense,172.04,172.38
Uh,uh,173.559999,173.689999
Fordham,fordham,173.82,174.19
was,was,174.19,174.35
a,a,174.349999,174.409999
Catholic,catholic,174.41,174.82999999999998
school,school,174.83,175.22
and,and,175.219999,175.479999
we,we,175.62,175.86
all,all,175.86,176.09
thought,thought,176.09,176.41
Latin,latin,176.79,177.26999999999998
was,was,177.27,177.55
classy,classy,177.639999,178.159999
so,so,178.25,178.58
that’s,that's,178.690001,178.950001
what,what,178.949999,179.109999
I,i,179.109999,179.20999899999998
used,used,179.219999,179.719999
And,and,180.449999,180.659999
when,when,180.66,180.77
I,i,180.77,180.85000000000002
finish,finish,180.85,181.15
my,my,181.15,181.21
story,story,181.31,181.73
I,i,181.73,181.92999999999998
I,i,181.98,182.19
raced,,,
back,back,182.64,182.89
to,to,182.89,182.95
Dwyer,<unk>,183.11999999999998,183.57
and,and,183.57,183.6
I,i,183.77,183.78
showed,showed,183.78,183.95
it,it,183.95,184.04999999999998
to,to,184.05,184.14000000000001
him,him,184.14,184.23
and,and,184.23,184.31
he,he,184.31,184.41
read,read,184.41,184.68
it,it,184.68,184.83
and,and,184.85,185.0
he,he,185.0,185.12
said,said,185.12,185.41
Pie,pie,186.32,186.56
Man,man,186.61,186.8
I,i,188.099999,188.259999
love,love,188.26,188.62
it,it,188.62,188.74
Page,page,189.48,189.82
one,one,189.82,190.17
Few,few,192.16,192.32
days,days,192.32,192.59
later,later,192.59,193.07
I,i,193.63,193.71
get,get,193.71,193.93
a,a,193.929999,193.999999
letter,letter,194.0,194.44
I,i,194.849999,194.949999
open,open,194.95,195.2
it,it,195.2,195.29999999999998
up,up,195.309999,195.459999
and,and,195.46,195.57000000000002
it,it,195.57,195.68
says,says,195.719999,195.969999
Dear,dear,196.190001,196.400001
Jim,jim,196.440001,196.720001
good,good,198.0,198.24
story,story,198.24,198.75
Nice,nice,198.76,199.13
